INSERT INTO `espcms_logs` VALUES('33','admin','2130706433','1370590819','日志清除','成功');
INSERT INTO `espcms_logs` VALUES('78','admin','2130706433','1372079452','内容添加','成功 id=66');
INSERT INTO `espcms_logs` VALUES('79','admin','2130706433','1372079625','分类修改','成功 typename=国际小包 tid=5');
INSERT INTO `espcms_logs` VALUES('80','admin','2130706433','1372079666','分类修改','成功 typename=产品服务 tid=5');
INSERT INTO `espcms_logs` VALUES('81','admin','2130706433','1372079683','分类修改','成功 typename=国际小包 tid=11');
INSERT INTO `espcms_logs` VALUES('82','admin','2130706433','1372079704','分类修改','成功 typename=国际大包 tid=12');
INSERT INTO `espcms_logs` VALUES('83','admin','2130706433','1372079929','分类删除','成功 tid=22');
INSERT INTO `espcms_logs` VALUES('84','admin','2130706433','1372080927','模型字段修改','成功 typename=购买价格 att=bprice id=158');
INSERT INTO `espcms_logs` VALUES('85','admin','2130706433','1372080939','模型字段修改','成功 typename=公开价格 att=oprice id=159');
INSERT INTO `espcms_logs` VALUES('86','admin','2130706433','1372080946','模型字段修改','成功 typename=简介 att=summary id=161');
INSERT INTO `espcms_logs` VALUES('87','admin','2130706433','1372081058','模型字段添加','成功 typename=客服代表');
INSERT INTO `espcms_logs` VALUES('88','admin','2130706433','1372081118','内容修改','成功 id=66');
INSERT INTO `espcms_logs` VALUES('89','admin','2130706433','1372081175','字段排序','成功');
INSERT INTO `espcms_logs` VALUES('90','admin','2130706433','1372081185','模型字段修改','成功 typename=客服代表QQ att=qqservice id=183');
INSERT INTO `espcms_logs` VALUES('91','admin','2130706433','1372081192','模型字段修改','成功 typename=客服QQ att=qqservice id=183');
INSERT INTO `espcms_logs` VALUES('92','admin','2130706433','1372231012','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('93','admin','2130706433','1372231037','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('94','admin','2130706433','1372231129','语言项添加','成功 title=站点名称');
INSERT INTO `espcms_logs` VALUES('95','admin','2130706433','1372321212','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('96','admin','2130706433','1372321235','语言项删除','成功 id=678,');
INSERT INTO `espcms_logs` VALUES('97','admin','2130706433','1372321442','语言项修改','成功 title=官方微博 id=679');
INSERT INTO `espcms_logs` VALUES('98','admin','2130706433','1372321494','语言项删除','成功 id=660,661,662,663,');
INSERT INTO `espcms_logs` VALUES('99','admin','2130706433','1372327544','语言项添加','成功 title=官方微信');
INSERT INTO `espcms_logs` VALUES('100','admin','2130706433','1372329308','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('101','admin','2130706433','1372329736','语言项添加','成功 title=物流知识');
INSERT INTO `espcms_logs` VALUES('102','admin','2130706433','1372404955','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('103','admin','2130706433','1372404984','分类修改','成功 typename=了解我们 tid=3');
INSERT INTO `espcms_logs` VALUES('104','admin','2130706433','1372410743','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('105','admin','2130706433','1372410817','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('106','admin','2130706433','1372410908','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('107','admin','2130706433','1372411067','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('108','admin','2130706433','1372411093','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('109','admin','2130706433','1372411173','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('110','admin','2130706433','1372411317','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('111','admin','2130706433','1372411348','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('112','admin','2130706433','1372411701','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('113','admin','2130706433','1372411725','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('114','admin','2130706433','1372411862','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('115','admin','2130706433','1372411908','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('116','admin','2130706433','1372411935','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('117','admin','2130706433','1372411976','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('118','admin','2130706433','1372412038','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('119','admin','2130706433','1372412099','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('120','admin','2130706433','1372412125','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('121','admin','2130706433','1372412196','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('122','admin','2130706433','1372412218','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('123','admin','2130706433','1372412263','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('124','admin','2130706433','1372412553','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('125','admin','2130706433','1372412586','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('126','admin','2130706433','1372745471','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('127','jiuhong','-1062731406','1372745745','登陆管理平台','错误 user=jiuhong password=123456');
INSERT INTO `espcms_logs` VALUES('128','jiuhong','-1062731406','1372745763','登陆管理平台','错误 user=jiuhong password=123456');
INSERT INTO `espcms_logs` VALUES('129','jiuhong','-1062731406','1372746094','登陆管理平台','错误 user=jiuhong password=123456');
INSERT INTO `espcms_logs` VALUES('130','admin','-1062731406','1372746109','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('131','admin','-1062731406','1372746502','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('132','admin','-1062731406','1372746650','内容删除','成功 id=66,65,64,63,62,61,60,59,58,33,32,31,30,29,28,27,');
INSERT INTO `espcms_logs` VALUES('133','admin','-1062731406','1372746659','内容删除','成功 id=26,25,24,23,21,20,19,18,17,16,15,14,13,12,11,10,');
INSERT INTO `espcms_logs` VALUES('134','admin','-1062731406','1372747347','分类添加','成功 typename=物流资讯');
INSERT INTO `espcms_logs` VALUES('135','admin','-1062731406','1372748893','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('136','admin','-1062731406','1372749594','分类添加','成功 typename=贸易资讯');
INSERT INTO `espcms_logs` VALUES('137','admin','-1062731406','1372749784','分类添加','成功 typename=公司新闻');
INSERT INTO `espcms_logs` VALUES('138','admin','-1062731406','1372750073','分类添加','成功 typename=最新公告');
INSERT INTO `espcms_logs` VALUES('139','admin','-1062731406','1372751320','内容添加','成功 id=67');
INSERT INTO `espcms_logs` VALUES('140','admin','-1062731406','1372751552','内容添加','成功 id=68');
INSERT INTO `espcms_logs` VALUES('141','admin','-1062731406','1372751781','内容添加','成功 id=69');
INSERT INTO `espcms_logs` VALUES('142','admin','-1062731406','1372752199','内容添加','成功 id=70');
INSERT INTO `espcms_logs` VALUES('143','admin','-1062731406','1372752795','内容添加','成功 id=71');
INSERT INTO `espcms_logs` VALUES('144','admin','-1062731406','1372752938','内容添加','成功 id=72');
INSERT INTO `espcms_logs` VALUES('145','admin','-1062731406','1372753018','内容添加','成功 id=73');
INSERT INTO `espcms_logs` VALUES('146','admin','-1062731406','1372753405','内容添加','成功 id=74');
INSERT INTO `espcms_logs` VALUES('147','admin','-1062731406','1372753590','分类添加','成功 typename=物流资讯');
INSERT INTO `espcms_logs` VALUES('148','admin','-1062731406','1372753677','内容修改','成功 id=73');
INSERT INTO `espcms_logs` VALUES('149','admin','-1062731406','1372753729','内容修改','成功 id=72');
INSERT INTO `espcms_logs` VALUES('150','admin','-1062731406','1372753831','内容修改','成功 id=72');
INSERT INTO `espcms_logs` VALUES('151','admin','-1062731406','1372754976','内容添加','成功 id=75');
INSERT INTO `espcms_logs` VALUES('152','admin','-1062731406','1372755065','内容添加','成功 id=76');
INSERT INTO `espcms_logs` VALUES('153','admin','-1062731406','1372755237','内容添加','成功 id=77');
INSERT INTO `espcms_logs` VALUES('154','admin','-1062731406','1372755336','内容添加','成功 id=78');
INSERT INTO `espcms_logs` VALUES('155','admin','-1062731406','1372755811','内容添加','成功 id=79');
INSERT INTO `espcms_logs` VALUES('156','admin','-1062731406','1372755880','内容添加','成功 id=80');
INSERT INTO `espcms_logs` VALUES('157','admin','-1062731406','1372755982','内容添加','成功 id=81');
INSERT INTO `espcms_logs` VALUES('158','admin','-1062731406','1372756068','内容添加','成功 id=82');
INSERT INTO `espcms_logs` VALUES('159','admin','-1062731406','1372756298','内容添加','成功 id=83');
INSERT INTO `espcms_logs` VALUES('160','admin','-1062731406','1372758523','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('161','admin','-1062731406','1372758605','分类删除','成功 tid=51');
INSERT INTO `espcms_logs` VALUES('162','admin','2130706433','1372760275','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('163','admin','2130706433','1373098413','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('164','admin','2130706433','1373251810','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('165','admin','989768869','1373252058','数据库恢复','成功 sqlfilename=1373251956wxldrn');
INSERT INTO `espcms_logs` VALUES('166','admin','989768869','1373252144','参数设置','成功');
INSERT INTO `espcms_logs` VALUES('167','admin','989768869','1373252160','参数设置','成功');
INSERT INTO `espcms_logs` VALUES('168','admin','989768869','1373252292','内容删除','成功 id=83,82,81,80,79,78,77,76,75,74,73,72,71,70,69,68,67,');
INSERT INTO `espcms_logs` VALUES('169','admin','989768869','1373252326','分类删除','成功 tid=23');
INSERT INTO `espcms_logs` VALUES('170','admin','989768869','1373252330','分类删除','成功 tid=24');
INSERT INTO `espcms_logs` VALUES('171','admin','989768869','1373252334','分类删除','成功 tid=25');
INSERT INTO `espcms_logs` VALUES('172','admin','989768869','1373252339','分类删除','成功 tid=26');
INSERT INTO `espcms_logs` VALUES('173','admin','989768869','1373252471','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('174','admin','989768869','1373252557','内容添加','成功 id=84');
INSERT INTO `espcms_logs` VALUES('175','admin','989768869','1373252592','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('176','admin','989768869','1373252895','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('177','admin','989768869','1373253084','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('178','admin','989768869','1373253593','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('179','admin','989768869','1373253661','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('180','admin','989768869','1373253723','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('181','admin','989768869','1373254175','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('182','admin','989768869','1373254326','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('183','admin','989768869','1373254524','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('184','admin','989768869','1373254550','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('185','admin','989768869','1373254603','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('186','admin','989768869','1373254728','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('187','admin','989768869','1373254751','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('188','admin','989768869','1373254796','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('189','admin','989768869','1373254874','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('190','admin','989768869','1373255131','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('191','admin','989768869','1373255172','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('192','admin','989768869','1373255173','内容修改','成功 id=84');
INSERT INTO `espcms_logs` VALUES('193','admin','989768869','1373255555','内容添加','成功 id=85');
INSERT INTO `espcms_logs` VALUES('194','admin','989768869','1373256531','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('195','admin','989768869','1373256567','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('196','admin','989768869','1373256923','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('197','admin','989768869','1373256966','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('198','admin','989768869','1373256987','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('199','admin','989768869','1373257031','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('200','admin','989768869','1373257055','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('201','admin','989768869','1373257524','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('202','admin','989768869','1373257529','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('203','admin','989768869','1373258326','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('204','admin','989768869','1373258993','内容修改','成功 id=85');
INSERT INTO `espcms_logs` VALUES('205','admin','989768869','1373259211','内容添加','成功 id=86');
INSERT INTO `espcms_logs` VALUES('206','admin','989768869','1373259251','内容修改','成功 id=86');
INSERT INTO `espcms_logs` VALUES('207','admin','989768869','1373259362','内容修改','成功 id=86');
INSERT INTO `espcms_logs` VALUES('208','admin','989768869','1373259470','内容添加','成功 id=87');
INSERT INTO `espcms_logs` VALUES('209','admin','989768869','1373259618','内容修改','成功 id=87');
INSERT INTO `espcms_logs` VALUES('210','admin','989768869','1373259674','内容修改','成功 id=87');
INSERT INTO `espcms_logs` VALUES('211','admin','989768869','1373260158','内容添加','成功 id=88');
INSERT INTO `espcms_logs` VALUES('212','admin','989768869','1373260736','内容添加','成功 id=89');
INSERT INTO `espcms_logs` VALUES('213','admin','989768869','1373260822','内容修改','成功 id=89');
INSERT INTO `espcms_logs` VALUES('214','admin','989768869','1373261228','内容修改','成功 id=89');
INSERT INTO `espcms_logs` VALUES('215','admin','989768869','1373261545','内容添加','成功 id=90');
INSERT INTO `espcms_logs` VALUES('216','admin','989768869','1373261714','内容添加','成功 id=91');
INSERT INTO `espcms_logs` VALUES('217','admin','989768869','1373261765','分类删除','成功 tid=47');
INSERT INTO `espcms_logs` VALUES('218','admin','989768869','1373261768','分类删除','成功 tid=48');
INSERT INTO `espcms_logs` VALUES('219','admin','989768869','1373261771','分类删除','成功 tid=49');
INSERT INTO `espcms_logs` VALUES('220','admin','989768869','1373261774','分类删除','成功 tid=50');
INSERT INTO `espcms_logs` VALUES('221','admin','989768869','1373261808','分类添加','成功 typename=国际快递');
INSERT INTO `espcms_logs` VALUES('222','admin','989768869','1373261816','分类删除','成功 tid=51');
INSERT INTO `espcms_logs` VALUES('223','admin','989768869','1373261826','分类添加','成功 typename=国际快递');
INSERT INTO `espcms_logs` VALUES('224','admin','989768869','1373261872','分类添加','成功 typename=跨国专线');
INSERT INTO `espcms_logs` VALUES('225','admin','989768869','1373261885','分类添加','成功 typename=国际EMS');
INSERT INTO `espcms_logs` VALUES('226','admin','989768869','1373262000','内容添加','成功 id=92');
INSERT INTO `espcms_logs` VALUES('227','admin','989768869','1373262046','内容添加','成功 id=93');
INSERT INTO `espcms_logs` VALUES('228','admin','989768869','1373262062','内容修改','成功 id=93');
INSERT INTO `espcms_logs` VALUES('229','admin','989768869','1373262080','内容修改','成功 id=92');
INSERT INTO `espcms_logs` VALUES('230','admin','989768869','1373262126','内容修改','成功 id=92');
INSERT INTO `espcms_logs` VALUES('231','admin','989768869','1373262197','内容添加','成功 id=94');
INSERT INTO `espcms_logs` VALUES('232','admin','989768869','1373262255','内容添加','成功 id=95');
INSERT INTO `espcms_logs` VALUES('233','admin','989768869','1373262272','内容修改','成功 id=95');
INSERT INTO `espcms_logs` VALUES('234','admin','1884956060','1373269147','内容添加','成功 id=96');
INSERT INTO `espcms_logs` VALUES('235','admin','1884956060','1373269284','内容修改','成功 id=96');
INSERT INTO `espcms_logs` VALUES('236','admin','1884956060','1373269329','内容修改','成功 id=96');
INSERT INTO `espcms_logs` VALUES('237','admin','1884956060','1373269598','内容修改','成功 id=96');
INSERT INTO `espcms_logs` VALUES('238','admin','1884956060','1373269900','内容添加','成功 id=97');
INSERT INTO `espcms_logs` VALUES('239','admin','1884956060','1373269961','内容修改','成功 id=97');
INSERT INTO `espcms_logs` VALUES('240','admin','1884956060','1373270063','内容添加','成功 id=98');
INSERT INTO `espcms_logs` VALUES('241','admin','1884969493','1373270122','内容修改','成功 id=98');
INSERT INTO `espcms_logs` VALUES('242','admin','1884969493','1373270151','内容修改','成功 id=98');
INSERT INTO `espcms_logs` VALUES('243','admin','1884969493','1373270174','内容修改','成功 id=98');
INSERT INTO `espcms_logs` VALUES('244','admin','1884969492','1373270326','内容添加','成功 id=99');
INSERT INTO `espcms_logs` VALUES('245','admin','1884956060','1373270470','内容排序','成功');
INSERT INTO `espcms_logs` VALUES('246','admin','1884956060','1373270667','内容添加','成功 id=100');
INSERT INTO `espcms_logs` VALUES('247','admin','1884956060','1373270821','内容添加','成功 id=101');
INSERT INTO `espcms_logs` VALUES('248','admin','1884956060','1373270929','内容添加','成功 id=102');
INSERT INTO `espcms_logs` VALUES('249','admin','1884956060','1373270942','内容排序','成功');
INSERT INTO `espcms_logs` VALUES('250','admin','1884956060','1373271857','内容添加','成功 id=103');
INSERT INTO `espcms_logs` VALUES('251','admin','1884956060','1373272031','内容修改','成功 id=103');
INSERT INTO `espcms_logs` VALUES('252','admin','1884956060','1373272103','内容添加','成功 id=104');
INSERT INTO `espcms_logs` VALUES('253','admin','1884956060','1373272132','模型字段添加','成功 typename=来源');
INSERT INTO `espcms_logs` VALUES('254','admin','1884956060','1373272141','模型字段添加','成功 typename=作者');
INSERT INTO `espcms_logs` VALUES('255','admin','1884956060','1373272260','内容添加','成功 id=105');
INSERT INTO `espcms_logs` VALUES('256','admin','1884956060','1373272338','内容添加','成功 id=106');
INSERT INTO `espcms_logs` VALUES('257','admin','1884956060','1373272414','内容修改','成功 id=104');
INSERT INTO `espcms_logs` VALUES('258','admin','1884956060','1373272476','内容添加','成功 id=107');
INSERT INTO `espcms_logs` VALUES('259','admin','1884956060','1373272535','内容添加','成功 id=108');
INSERT INTO `espcms_logs` VALUES('260','admin','1884956060','1373272622','内容添加','成功 id=109');
INSERT INTO `espcms_logs` VALUES('261','admin','1884956060','1373272664','内容添加','成功 id=110');
INSERT INTO `espcms_logs` VALUES('262','admin','1884956060','1373272769','内容添加','成功 id=111');
INSERT INTO `espcms_logs` VALUES('263','admin','1884956060','1373272873','内容添加','成功 id=112');
INSERT INTO `espcms_logs` VALUES('264','admin','1884956060','1373272919','内容添加','成功 id=113');
INSERT INTO `espcms_logs` VALUES('265','admin','1884956060','1373273013','内容添加','成功 id=114');
INSERT INTO `espcms_logs` VALUES('266','admin','1884956060','1373273093','内容添加','成功 id=115');
INSERT INTO `espcms_logs` VALUES('267','admin','1884956060','1373273150','内容添加','成功 id=116');
INSERT INTO `espcms_logs` VALUES('268','admin','1884956060','1373273252','内容添加','成功 id=117');
INSERT INTO `espcms_logs` VALUES('269','admin','1884956060','1373273318','内容修改','成功 id=117');
INSERT INTO `espcms_logs` VALUES('270','admin','1884956060','1373273436','内容添加','成功 id=118');
INSERT INTO `espcms_logs` VALUES('271','admin','1884956060','1373273719','内容添加','成功 id=119');
INSERT INTO `espcms_logs` VALUES('272','admin','1884956060','1373273847','内容添加','成功 id=120');
INSERT INTO `espcms_logs` VALUES('273','admin','1884956060','1373275834','分类添加','成功 typename=常见问题');
INSERT INTO `espcms_logs` VALUES('274','admin','1884956060','1373276032','内容修改','成功 id=121');
INSERT INTO `espcms_logs` VALUES('275','admin','1884956060','1373276531','内容修改','成功 id=121');
INSERT INTO `espcms_logs` VALUES('276','admin','1884956060','1373277425','内容修改','成功 id=121');
INSERT INTO `espcms_logs` VALUES('277','admin','1884956060','1373277446','内容修改','成功 id=121');
INSERT INTO `espcms_logs` VALUES('278','admin','-770317298','1373338152','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('279','admin','-770317298','1373339589','内容修改','成功 id=7');
INSERT INTO `espcms_logs` VALUES('280','admin','-770317298','1373339606','内容修改','成功 id=4');
INSERT INTO `espcms_logs` VALUES('281','admin','-770317298','1373339963','内容添加','成功 id=122');
INSERT INTO `espcms_logs` VALUES('282','admin','-770317298','1373340559','分类修改','成功 typename=客服类 tid=13');
INSERT INTO `espcms_logs` VALUES('283','admin','-770317298','1373340572','分类修改','成功 typename=业务类 tid=14');
INSERT INTO `espcms_logs` VALUES('284','admin','-770317298','1373354444','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('285','admin','-770317298','1373354724','内容修改','成功 id=122');
INSERT INTO `espcms_logs` VALUES('286','admin','-770317298','1373355134','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('287','admin','-770317298','1373363968','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('288','admin','-770317298','1373521536','登陆管理平台','错误 user=admin password=m`12345');
INSERT INTO `espcms_logs` VALUES('289','aimeitech','-770317298','1373521547','登陆管理平台','错误 user=aimeitech password=aimei1234');
INSERT INTO `espcms_logs` VALUES('290','admin','-770317298','1373521888','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('291','admin','2006148483','1373698076','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('292','admin','2006148483','1373699564','参数设置','成功');
INSERT INTO `espcms_logs` VALUES('293','admin','2006148483','1373699872','参数设置','成功');
INSERT INTO `espcms_logs` VALUES('294','admin','2006148483','1373700693','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('295','admin','2006148483','1373700786','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('296','admin','2006148483','1373700818','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('297','admin','2006148483','1373700844','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('298','admin','2006148483','1373701134','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('299','admin','2006148483','1373701175','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('300','admin','2006148483','1373701280','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('301','admin','2006148483','1373701393','分类修改','成功 typename=地图指示 tid=21');
INSERT INTO `espcms_logs` VALUES('302','admin','2006148483','1373701841','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('303','admin','2006148483','1373701867','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('304','admin','2006148483','1373701939','登陆管理平台','成功 user=admin');
INSERT INTO `espcms_logs` VALUES('305','admin','2006148483','1373701973','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('306','admin','2006148483','1373701988','内容修改','成功 id=8');
INSERT INTO `espcms_logs` VALUES('307','admin','2006148483','1373702110','内容修改','成功 id=122');
INSERT INTO `espcms_logs` VALUES('308','admin','2006148483','1373702173','内容添加','成功 id=123');
